Mix_ID,Cement Amount  (kg/m³),Cement type,Cement Grade (Mpa),Silica Fume (kg/m³),Flayash Amount   (kg/m³),Limestone Powder  (kg/m3),Quartzpowder (kg/m3),Glass powder (kg/m3),Rice husk ash (kg/m3),Metakaolin (kg/m³),GGBFS  (kg/m³),Slag Amount   (kg/m³),Nano-CaCO3 (kg/m3),Nano-Al2O3 (kg/m3),Nano-TiO2 (kg/m3),Nano Silica (kg/m3),Filler (kg/m³),Amount  (kg/m³),Sand Type,Max Size (mm),Type of Fiber,Amount / Quantity of Fiber,Length (mm),Diameter (mm),Amount  (kg/m³).1,Type of Superplasticizer,Amount  (kg/m³).2,Specimen,Testing Standard,28-Day
BP (Plain),890.0,Type I/II ordinary portland cement,52.5,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982.0,Locally available sand,0.6,Straight Steel Fibers ,156.0,13.0,0.2,214.0,polycarboxylate based HRWRA,50.0,100 x 100 x 100,ASTM C109,103.8
BF (Fiber Reinforced),890.0,Type I/II ordinary portland cement,52.5,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939.0,Locally available sand,0.6,Straight Steel Fibers ,119.0,13.0,0.2,214.0,polycarboxylate based HRWRA,50.0,100 x 100 x 100,ASTM C109,105.9
BF (Fiber Reinforced),890.0,Type I/II ordinary portland cement,52.5,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939.0,Locally available sand,0.6,Straight Steel Fibers ,119.0,13.0,0.2,214.0,polycarboxylate based HRWRA,50.0,100 x 100 x 100,ASTM C109,98.1
BF (Fiber Reinforced),890.0,Type I/II ordinary portland cement,52.5,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939.0,Locally available sand,0.6,Straight Steel Fibers ,119.0,13.0,0.2,214.0,polycarboxylate based HRWRA,50.0,100 x 100 x 100,ASTM C109,115.9
BF (Fiber Reinforced),890.0,Type I/II ordinary portland cement,52.5,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939.0,Locally available sand,0.6,Straight Steel Fibers ,119.0,13.0,0.2,214.0,polycarboxylate based HRWRA,50.0,100 x 100 x 100,ASTM C109,115.7
CP (Plain),890.0,Type I/II ordinary portland cement,52.5,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1059.0,Locally available sand,0.6,Straight Steel Fibers ,156.0,13.0,0.2,180.0,polycarboxylate based HRWRA,59.0,100 x 100 x 100,ASTM C109,95.0
CP (Plain),890.0,Type I/II ordinary portland cement,52.5,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1059.0,Locally available sand,0.6,Straight Steel Fibers ,156.0,13.0,0.2,180.0,polycarboxylate based HRWRA,59.0,100 x 100 x 100,ASTM C109,89.5
CP (Plain),890.0,Type I/II ordinary portland cement,52.5,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1059.0,Locally available sand,0.6,Straight Steel Fibers ,156.0,13.0,0.2,180.0,polycarboxylate based HRWRA,59.0,100 x 100 x 100,ASTM C109,127.8
CP (Plain),890.0,Type I/II ordinary portland cement,52.5,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1059.0,Locally available sand,0.6,Straight Steel Fibers ,156.0,13.0,0.2,180.0,polycarboxylate based HRWRA,59.0,100 x 100 x 100,ASTM C109,100.5
CF (Fiber Reinforced),890.0,Type I/II ordinary portland cement,52.5,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,Locally available sand,0.6,Straight Steel Fibers ,119.0,13.0,0.2,180.0,polycarboxylate based HRWRA,59.0,100 x 100 x 100,ASTM C109,103.2
CF (Fiber Reinforced),890.0,Type I/II ordinary portland cement,52.5,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,Locally available sand,0.6,Straight Steel Fibers ,119.0,13.0,0.2,180.0,polycarboxylate based HRWRA,59.0,100 x 100 x 100,ASTM C109,88.6
CF (Fiber Reinforced),890.0,Type I/II ordinary portland cement,52.5,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,Locally available sand,0.6,Straight Steel Fibers ,119.0,13.0,0.2,180.0,polycarboxylate based HRWRA,59.0,100 x 100 x 100,ASTM C109,131.9
CF (Fiber Reinforced),890.0,Type I/II ordinary portland cement,52.5,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,Locally available sand,0.6,Straight Steel Fibers ,119.0,13.0,0.2,180.0,polycarboxylate based HRWRA,59.0,100 x 100 x 100,ASTM C109,137.7
A,833.3333333333334,High sulfate-resistant cement (Type HS cement),52.5,208.33333333333334,0.0,0.0,0.0,208.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.0000000000002,Locally available sand,0.8,Straight Steel Fibers ,156.0,13.0,0.2,183.33333333333334,polycarboxylate ether-based superplasticizers (SPs),4.5,50 x 50 x 50 ,ASTM C109,194.0
B,956.1752988047809,High sulfate-resistant cement (Type HS cement),52.5,239.04382470119523,0.0,0.0,0.0,239.04382470119523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,965.7370517928288,Locally available sand,0.8,Straight Steel Fibers ,156.0,13.0,0.2,186.4541832669323,polycarboxylate ether-based superplasticizers (SPs),10.326693227091635,50 x 50 x 50 ,ASTM C109,207.0
C,948.6166007905138,High sulfate-resistant cement (Type HS cement),52.5,237.15415019762844,0.0,0.0,0.0,237.15415019762844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.0750988142291,Locally available sand,0.8,Straight Steel Fibers ,156.0,13.0,0.2,180.23715415019763,polycarboxylate ether-based superplasticizers (SPs),10.245059288537549,50 x 50 x 50 ,ASTM C109,230.0
D,941.1764705882354,High sulfate-resistant cement (Type HS cement),52.5,235.29411764705884,0.0,0.0,0.0,235.29411764705884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,988.2352941176471,Locally available sand,0.8,Straight Steel Fibers ,156.0,13.0,0.2,169.41176470588235,polycarboxylate ether-based superplasticizers (SPs),10.729411764705883,50 x 50 x 50 ,ASTM C109,232.0
A,851.063829787234,High sulfate-resistant cement (Type HS cement),52.5,212.7659574468085,0.0,0.0,0.0,212.7659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1123.404255319149,Locally available sand,0.8,Straight Steel Fibers ,195.0,13.0,0.2,180.4255319148936,polycarboxylate ether-based superplasticizers (SPs),4.595744680851064,50 x 50 x 50 ,ASTM C109,213.0
B,991.7355371900827,High sulfate-resistant cement (Type HS cement),52.5,247.93388429752068,0.0,0.0,0.0,247.93388429752068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,912.3966942148761,Locally available sand,0.8,Straight Steel Fibers ,156.0,13.0,0.2,198.34710743801656,polycarboxylate ether-based superplasticizers (SPs),10.710743801652894,50 x 50 x 50 ,ASTM C109,219.0
C,975.609756097561,High sulfate-resistant cement (Type HS cement),52.5,243.90243902439025,0.0,0.0,0.0,243.90243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.5853658536586,Locally available sand,0.8,Straight Steel Fibers ,234.0,13.0,0.2,190.2439024390244,polycarboxylate ether-based superplasticizers (SPs),10.536585365853659,50 x 50 x 50 ,ASTM C109,261.0
D,991.7355371900827,High sulfate-resistant cement (Type HS cement),52.5,247.93388429752068,0.0,0.0,0.0,247.93388429752068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,912.3966942148761,Locally available sand,0.8,Straight Steel Fibers ,273.0,13.0,0.2,198.34710743801656,polycarboxylate ether-based superplasticizers (SPs),10.710743801652894,50 x 50 x 50 ,ASTM C109,291.0
SifCon,1061.9469026548672,High sulfate-resistant cement (Type HS cement),52.5,265.4867256637168,0.0,0.0,0.0,265.4867256637168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807.0796460176992,Locally available sand,0.8,Twisted fiber ,390.0,8.0,0.3,219.8230088495575,polycarboxylate ether-based superplasticizers (SPs),11.469026548672566,50 x 50 x 50 ,ASTM C109,270.0
FA₂₀SF₅-f₁.₅,1212.4,Type I ordinary Portland cement (OPC),52.5,60.6,242.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.3,Natural River sand,0.15,PE,14.5,12.0,0.015,257.5,"polycarboxylate-based
high-range water-reducer (HRWR)",22.732499999999998,50 x 50 x 50 ,ASTM C109 ,118.0
FA₂₀SF₅-f₂,1206.2,Type I ordinary Portland cement (OPC),52.5,60.3,241.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.8,Natural River sand,0.15,PE,19.4,12.0,0.015,256.3,"polycarboxylate-based
high-range water-reducer (HRWR)",22.6155,50 x 50 x 50 ,ASTM C109 ,128.0
FA₂₅-f₁.₅,1213.7,Type I ordinary Portland cement (OPC),52.5,0.0,303.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.3,Natural River sand,0.15,PE,14.5,12.0,0.015,257.5,"polycarboxylate-based
high-range water-reducer (HRWR)",22.7565,50 x 50 x 50 ,ASTM C109,135.0
FA₂₅-f₂,1207.6,Type I ordinary Portland cement (OPC),52.5,0.0,301.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.5,Natural River sand,0.15,PE,19.4,12.0,0.015,256.2,"polycarboxylate-based
high-range water-reducer (HRWR)",22.6425,50 x 50 x 50 ,ASTM C109,130.0
H-0.14,712.0,P.I 42.5 cement ,42.5,219.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,1094.9,Natural River sand,2.36,Straight Steel Fibers ,78.5,13.0,0.2,153.0,polycarboxylate-based superplasticizer (SP) ,5.5,100 x 100 x 100,GB/T 50081-2019,157.0
H-0.18,699.0,P.I 42.5 cement ,42.5,215.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,1074.8,Natural River sand,2.36,Straight Steel Fibers ,78.5,13.0,0.2,193.0,polycarboxylate-based superplasticizer (SP) ,5.4,100 x 100 x 100,GB/T 50081-2019,145.0
H-0.16,705.0,P.I 42.5 cement ,42.5,217.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,1084.7,Natural River sand,2.36,Straight Steel Fibers ,78.5,13.0,0.2,174.0,polycarboxylate-based superplasticizer (SP) ,5.4,100 x 100 x 100,GB/T 50081-2019,170.0
L-0.16,705.0,P.I 42.5 cement ,42.5,217.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,1084.7,Natural River sand,2.36,Hooked End Steel Fiber ,157.0,26.0,0.3,174.0,polycarboxylate-based superplasticizer (SP) ,5.4,100 x 100 x 100,GB/T 50081-2019,172.0
S-0.16,705.0,P.I 42.5 cement ,42.5,217.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,1084.7,Natural River sand,2.36,Straight Steel Fibers ,157.0,13.0,0.2,174.0,polycarboxylate-based superplasticizer (SP) ,5.4,100 x 100 x 100,GB/T 50081-2019,163.0
C0,865.0,P.I 42.5 cement ,42.5,266.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,798.8,Natural River sand,2.36,Straight Steel Fibers ,157.0,13.0,0.2,213.0,polycarboxylate-based superplasticizer (SP) ,6.7,100 x 100 x 100,GB/T 50081-2019,160.0
UHPC-1,1044.0,portland cement (TypeI),52.5,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212.0,Arkansas Quarry Sand ,2.36,Straight Steel Fibers ,156.0,13.0,0.2,261.0, HRWRA was carboxylate-based admixture,126.5,cylindrical molds of 75  x 150 mm,ASTM C39/C3 M 2010,81.2
UHPC-2,1044.0,portland cement (TypeI),52.5,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212.0,Arkansas Quarry Sand ,2.36,Straight Steel Fibers ,156.0,13.0,0.2,261.0, HRWRA was carboxylate-based admixture,151.7,cylindrical molds of 75  x 150 mm,ASTM C39/C3 M 2010,80.0
UHPC-3,1044.0,portland cement (TypeI),52.5,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212.0,Natural River sand,2.36,Straight Steel Fibers ,156.0,13.0,0.2,261.0, HRWRA was carboxylate-based admixture,151.7,cylindrical molds of 75  x 150 mm,ASTM C39/C3 M 2010,130.8
UHPC-4,1044.0,portland cement (TypeI),52.5,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212.0,Natural River sand,2.36,Straight Steel Fibers ,156.0,13.0,0.2,261.0, HRWRA was carboxylate-based admixture,113.7,cylindrical molds of 75  x 150 mm,ASTM C39/C3 M 2010,158.0
UHPC-5,1044.0,portland cement (TypeI),52.5,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212.0, Arkansas River Sand,2.36,Straight Steel Fibers ,156.0,13.0,0.2,261.0, HRWRA was carboxylate-based admixture,113.7,cylindrical molds of 75  x 150 mm,ASTM C39/C3 M 2010,109.7
UHPC-6,1044.0,portland cement (TypeI),52.5,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212.0,Locally available sand,2.36,Straight Steel Fibers ,156.0,13.0,0.2,261.0, HRWRA was carboxylate-based admixture,113.7,cylindrical molds of 75  x 150 mm,ASTM C39/C3 M 2010,113.6
UHPC-7,1044.0,portland cement (TypeI),52.5,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212.0,Locally available sand,2.36,Straight Steel Fibers ,156.0,13.0,0.2,261.0, HRWRA was carboxylate-based admixture,126.4,cylindrical molds of 75  x 150 mm,ASTM C39/C3 M 2010,103.1
UHPC-8,1044.0,portland cement (TypeI),52.5,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212.0,Natural River Sand ,2.36,Straight Steel Fibers ,156.0,13.0,0.2,261.0, HRWRA was carboxylate-based admixture,76.0,cylindrical molds of 75  x 150 mm,ASTM C39/C3 M 2010,143.2
UHPC-9,1044.0,portland cement (TypeI),52.5,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212.0,Natural River Sand ,2.36,Straight Steel Fibers ,156.0,13.0,0.2,261.0, HRWRA was carboxylate-based admixture,50.4,cylindrical molds of 75  x 150 mm,ASTM C39/C3 M 2010,138.2
UHPC-10,1044.0,portland cement (TypeI),52.5,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212.0,Natural River Sand ,2.36,Straight Steel Fibers ,156.0,13.0,0.2,261.0, HRWRA was carboxylate-based admixture,44.2,cylindrical molds of 75  x 150 mm,ASTM C39/C3 M 2010,143.3
UHPC-11,1044.0,portland cement (TypeI),52.5,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212.0,Natural River Sand ,2.36,Straight Steel Fibers ,156.0,13.0,0.2,261.0, HRWRA was carboxylate-based admixture,34.1,cylindrical molds of 75  x 150 mm,ASTM C39/C3 M 2010,141.4
UHPC-12,1044.0,portland cement (TypeI),52.5,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212.0,Natural River Sand ,2.36,Straight Steel Fibers ,156.0,12.7,0.2,261.0, HRWRA was carboxylate-based admixture,44.2,cylindrical molds of 75  x 150 mm,ASTM C39/C3 M 2010,144.8
UHPC-13,1044.0,portland cement (TypeI),52.5,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212.0,Natural River Sand ,2.36,Straight Steel Fibers ,312.0,12.7,0.2,261.0, HRWRA was carboxylate-based admixture,44.2,cylindrical molds of 75  x 150 mm,ASTM C39/C3 M 2010,147.7
UHPC-14,1044.0,portland cement (TypeI),52.5,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212.0,Natural River Sand ,2.36,Straight Steel Fibers ,468.0,12.7,0.2,261.0, HRWRA was carboxylate-based admixture,44.2,cylindrical molds of 75  x 150 mm,ASTM C39/C3 M 2010,162.2
UHPC-15,1044.0,portland cement (TypeI),52.5,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212.0,Natural River Sand ,2.36,Straight Steel Fibers ,156.0,13.0,0.2,234.89999999999998, HRWRA was carboxylate-based admixture,76.0,cylindrical molds of 75  x 150 mm,ASTM C39/C3 M 2010,128.8
UHPC-16,1044.0,portland cement (TypeI),52.5,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212.0,Natural River Sand ,2.36,Straight Steel Fibers ,156.0,13.0,0.2,208.8, HRWRA was carboxylate-based admixture,88.5,cylindrical molds of 75  x 150 mm,ASTM C39/C3 M 2010,141.8
UHPC-17,1139.2,portland cement (TypeI),52.5,284.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925.0,Natural River Sand ,2.36,Straight Steel Fibers ,156.0,13.0,0.2,227.84, HRWRA was carboxylate-based admixture,124.0,cylindrical molds of 75  x 150 mm,ASTM C39/C3 M 2010,128.6
UHPC-18,1139.2,portland cement (TypeI),52.5,284.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925.0,Natural River Sand ,2.36,Straight Steel Fibers ,156.0,13.0,0.2,284.8, HRWRA was carboxylate-based admixture,48.2,cylindrical molds of 75  x 150 mm,ASTM C39/C3 M 2010,141.4
UHPC-19,1234.4,portland cement (TypeI),52.5,308.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,Natural River Sand ,2.36,Straight Steel Fibers ,156.0,13.0,0.2,246.88, HRWRA was carboxylate-based admixture,134.1,cylindrical molds of 75  x 150 mm,ASTM C39/C3 M 2010,132.2
UHPC-20,1234.4,portland cement (TypeI),52.5,308.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,Natural River Sand ,2.36,Straight Steel Fibers ,156.0,13.0,0.2,308.6, HRWRA was carboxylate-based admixture,52.2,cylindrical molds of 75  x 150 mm,ASTM C39/C3 M 2010,141.8
UHPC-21,1234.4,portland cement (TypeI),52.5,308.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,Natural River Sand ,2.36,Straight Steel Fibers ,156.0,12.7,0.2,308.6, HRWRA was carboxylate-based admixture,52.2,cylindrical molds of 75  x 150 mm,ASTM C39/C3 M 2010,142.7
UHPC-22,1234.4,portland cement (TypeI),52.5,308.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,Natural River Sand ,2.36,Straight Steel Fibers ,312.0,12.7,0.2,308.6, HRWRA was carboxylate-based admixture,52.2,cylindrical molds of 75  x 150 mm,ASTM C39/C3 M 2010,150.1
UHPC-23,1234.4,portland cement (TypeI),52.5,308.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,Natural River Sand ,2.36,Straight Steel Fibers ,468.0,12.7,0.2,308.6, HRWRA was carboxylate-based admixture,52.2,cylindrical molds of 75  x 150 mm,ASTM C39/C3 M 2010,152.6
UHPC-24,1234.4,portland cement (TypeI),52.5,308.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,Natural River Sand ,2.36,Straight Steel Fibers ,156.0,13.0,0.2,308.6, HRWRA was carboxylate-based admixture,89.7,cylindrical molds of 75  x 150 mm,ASTM C39/C3 M 2010,131.0
UHPC-25,1234.4,portland cement (TypeI),52.5,308.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,Natural River Sand ,2.36,Straight Steel Fibers ,156.0,12.7,0.2,308.6, HRWRA was carboxylate-based admixture,89.7,cylindrical molds of 75  x 150 mm,ASTM C39/C3 M 2010,135.2
UHPC-26,1234.4,portland cement (TypeI),52.5,308.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,Natural River Sand ,2.36,Straight Steel Fibers ,312.0,12.7,0.2,308.6, HRWRA was carboxylate-based admixture,89.7,cylindrical molds of 75  x 150 mm,ASTM C39/C3 M 2010,134.5
UHPC-27,1234.4,portland cement (TypeI),52.5,308.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,Natural River Sand ,2.36,Straight Steel Fibers ,468.0,12.7,0.2,308.6, HRWRA was carboxylate-based admixture,89.7,cylindrical molds of 75  x 150 mm,ASTM C39/C3 M 2010,151.0
UHPC-28,1044.0,portland cement (TypeI),52.5,261.0,1152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural River sand,2.36,Straight Steel Fibers ,156.0,13.0,0.2,261.0, HRWRA was carboxylate-based admixture,48.1,cylindrical molds of 75  x 150 mm,ASTM C39/C3 M 2010,132.0
UHPC-29,1139.2,portland cement (TypeI),52.5,284.8,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural River sand,2.36,Straight Steel Fibers ,156.0,13.0,0.2,284.8, HRWRA was carboxylate-based admixture,51.2,cylindrical molds of 75  x 150 mm,ASTM C39/C3 M 2010,139.6
UHPC-30,1234.4,portland cement (TypeI),52.5,308.6,607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural River sand,2.36,Straight Steel Fibers ,156.0,13.0,0.2,308.6, HRWRA was carboxylate-based admixture,49.4,cylindrical molds of 75  x 150 mm,ASTM C39/C3 M 2010,142.3
UHPC-31,1234.4,portland cement (TypeI),52.5,308.6,607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural River sand,2.36,Straight Steel Fibers ,156.0,12.7,0.2,308.6, HRWRA was carboxylate-based admixture,49.4,cylindrical molds of 75  x 150 mm,ASTM C39/C3 M 2010,153.6
UHPC-32,1234.4,portland cement (TypeI),52.5,308.6,607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural River sand,2.36,Straight Steel Fibers ,312.0,12.7,0.2,308.6, HRWRA was carboxylate-based admixture,49.4,cylindrical molds of 75  x 150 mm,ASTM C39/C3 M 2010,151.5
UHPC-33,1234.4,portland cement (TypeI),52.5,308.6,607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural River sand,2.36,Straight Steel Fibers ,468.0,12.7,0.2,308.6, HRWRA was carboxylate-based admixture,49.4,cylindrical molds of 75  x 150 mm,ASTM C39/C3 M 2010,169.3
UHPC-34,1044.0,portland cement (TypeI),52.5,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212.0,Natural River Sand ,2.36,Straight Steel Fibers ,156.0,13.0,0.2,261.0, HRWRA was carboxylate-based admixture,44.2,cylindrical molds of 75  x 150 mm,ASTM C39/C3 M 2010,136.1
UHPC-35,1044.0,portland cement (TypeI),52.5,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212.0,Natural River Sand ,2.36,Straight Steel Fibers ,156.0,13.0,0.2,261.0, HRWRA was carboxylate-based admixture,50.4,cylindrical molds of 75  x 150 mm,ASTM C39/C3 M 2010,131.4
UHPC-36,783.0,portland cement (TypeI),52.5,261.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212.0,Natural River Sand ,2.36,Straight Steel Fibers ,156.0,13.0,0.2,261.0, HRWRA was carboxylate-based admixture,50.4,cylindrical molds of 75  x 150 mm,ASTM C39/C3 M 2010,107.0
UHPC-37,1044.0,portland cement (TypeI),52.5,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212.0,Natural River Sand ,2.36,Straight Steel Fibers ,156.0,12.7,0.2,261.0, HRWRA was carboxylate-based admixture,50.4,cylindrical molds of 75  x 150 mm,ASTM C39/C3 M 2010,132.0
UHPC-38,1044.0,portland cement (TypeI),52.5,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212.0,Natural River Sand ,2.36,Straight Steel Fibers ,312.0,12.7,0.2,261.0, HRWRA was carboxylate-based admixture,63.2,cylindrical molds of 75  x 150 mm,ASTM C39/C3 M 2010,126.9
UHPC-39,1044.0,portland cement (TypeI),52.5,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212.0,Natural River Sand ,2.36,Straight Steel Fibers ,468.0,12.7,0.2,261.0, HRWRA was carboxylate-based admixture,69.5,cylindrical molds of 75  x 150 mm,ASTM C39/C3 M 2010,128.9
UHPC-40,1234.4,portland cement (TypeI),52.5,308.6,607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural River sand,2.36,Straight Steel Fibers ,156.0,13.0,0.2,308.6, HRWRA was carboxylate-based admixture,59.5,cylindrical molds of 75  x 150 mm,ASTM C39/C3 M 2010,145.1
UHPC-41,1234.4,portland cement (TypeI),52.5,308.6,607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural River sand,2.36,Straight Steel Fibers ,156.0,12.7,0.2,308.6, HRWRA was carboxylate-based admixture,59.5,cylindrical molds of 75  x 150 mm,ASTM C39/C3 M 2010,146.9
UHPC-42,1234.4,portland cement (TypeI),52.5,308.6,607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural River sand,2.36,Straight Steel Fibers ,312.0,12.7,0.2,308.6, HRWRA was carboxylate-based admixture,59.5,cylindrical molds of 75  x 150 mm,ASTM C39/C3 M 2010,151.0
