Mix_ID,Cement Amount  (kg/m³),Cement type,Cement Grade (Mpa),Silica Fume (kg/m³),Flayash Amount   (kg/m³),Limestone Powder  (kg/m3),Quartzpowder (kg/m3),Glass powder (kg/m3),Rice husk ash (kg/m3),Metakaolin (kg/m³),GGBFS  (kg/m³),Slag Amount   (kg/m³),Nano-CaCO3 (kg/m3),Nano-Al2O3 (kg/m3),Nano-TiO2 (kg/m3),Nano Silica (kg/m3),Filler (kg/m³),Fine Aggregate (kg/m³),Sand Type,Max Size (mm),Type of Fiber,Amount / Quantity of Fiber,Length (mm),Diameter (mm),Water (kg/m³),Type of Superplasticizer,Superplasticizer (kg/m³),Specimen,Testing Standard,28-Day,Water_Binder_Ratio,Binder
R-3,920.0,OPC,52.5,138.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1012.0,Quartz sand,1.25,Straight Steel Fibers ,156.0,13.0,0.2,239.2,polycarboxylate-based superplasticizer (SP),19.14,Cylinder 50 x 100,ASTM C109,134.0,0.2260869565217391,1058.0
R-4,920.0,OPC,52.5,92.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1012.0,Quartz sand,1.25,Straight Steel Fibers ,156.0,13.0,0.2,239.2,polycarboxylate-based superplasticizer (SP),19.14,Cylinder 50 x 100,ASTM C109,136.6,0.2363636363636363,1012.0
R-5,920.0,OPC,52.5,46.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1012.0,Quartz sand,1.25,Straight Steel Fibers ,156.0,13.0,0.2,239.2,polycarboxylate-based superplasticizer (SP),19.14,Cylinder 50 x 100,ASTM C109,132.0,0.2476190476190476,966.0
R-6,920.0,OPC,52.5,0.0,0.0,0.0,0.0,0.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1012.0,Quartz sand,1.25,Straight Steel Fibers ,156.0,13.0,0.2,239.2,polycarboxylate-based superplasticizer (SP),19.14,Cylinder 50 x 100,ASTM C109,145.1,0.26,920.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Straight Steel Fibers ,156.0,13.0,0.2,224.64,polycarboxylate-based superplasticizer (SP,17.471999999999998,40 x 40 x 160 ,GB/T 17671-1999,160.0,0.18,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Straight Steel Fibers ,156.0,13.0,0.2,224.64,polycarboxylate-based superplasticizer (SP,19.968000000000004,40 x 40 x 160 ,GB/T 17671-1999,141.0,0.18,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Straight Steel Fibers ,156.0,13.0,0.2,224.64,polycarboxylate-based superplasticizer (SP,22.464,40 x 40 x 160 ,GB/T 17671-1999,131.0,0.18,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Straight Steel Fibers ,156.0,13.0,0.2,224.64,polycarboxylate-based superplasticizer (SP,24.96,40 x 40 x 160 ,GB/T 17671-1999,128.0,0.18,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Straight Steel Fibers ,156.0,13.0,0.2,249.6,polycarboxylate-based superplasticizer (SP,14.976,40 x 40 x 160 ,GB/T 17671-1999,147.0,0.1999999999999999,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Straight Steel Fibers ,156.0,13.0,0.2,249.6,polycarboxylate-based superplasticizer (SP,17.471999999999998,40 x 40 x 160 ,GB/T 17671-1999,155.0,0.1999999999999999,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Straight Steel Fibers ,156.0,13.0,0.2,249.6,polycarboxylate-based superplasticizer (SP,19.968000000000004,40 x 40 x 160 ,GB/T 17671-1999,134.0,0.1999999999999999,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Straight Steel Fibers ,156.0,13.0,0.2,249.6,polycarboxylate-based superplasticizer (SP,22.464,40 x 40 x 160 ,GB/T 17671-1999,123.0,0.1999999999999999,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Straight Steel Fibers ,156.0,13.0,0.2,274.56,polycarboxylate-based superplasticizer (SP,12.48,40 x 40 x 160 ,GB/T 17671-1999,129.0,0.22,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Straight Steel Fibers ,156.0,13.0,0.2,274.56,polycarboxylate-based superplasticizer (SP,14.976,40 x 40 x 160 ,GB/T 17671-1999,128.0,0.22,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Straight Steel Fibers ,156.0,13.0,0.2,274.56,polycarboxylate-based superplasticizer (SP,17.471999999999998,40 x 40 x 160 ,GB/T 17671-1999,130.0,0.22,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Straight Steel Fibers ,156.0,13.0,0.2,274.56,polycarboxylate-based superplasticizer (SP,19.968000000000004,40 x 40 x 160 ,GB/T 17671-1999,144.0,0.22,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Straight Steel Fibers ,156.0,13.0,0.2,299.52,polycarboxylate-based superplasticizer (SP,9.984000000000002,40 x 40 x 160 ,GB/T 17671-1999,119.0,0.24,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Straight Steel Fibers ,156.0,13.0,0.2,299.52,polycarboxylate-based superplasticizer (SP,12.48,40 x 40 x 160 ,GB/T 17671-1999,112.0,0.24,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Straight Steel Fibers ,156.0,13.0,0.2,299.52,polycarboxylate-based superplasticizer (SP,14.976,40 x 40 x 160 ,GB/T 17671-1999,141.0,0.24,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Straight Steel Fibers ,156.0,13.0,0.2,299.52,polycarboxylate-based superplasticizer (SP,17.471999999999998,40 x 40 x 160 ,GB/T 17671-1999,142.0,0.24,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Steel Fibers ,78.0,13.0,0.2,224.64,polycarboxylate-based superplasticizer (SP,17.471999999999998,40 x 40 x 160 ,GB/T 17671-1999,198.0,0.18,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Steel Fibers ,78.0,13.0,0.2,224.64,polycarboxylate-based superplasticizer (SP,19.968000000000004,40 x 40 x 160 ,GB/T 17671-1999,191.0,0.18,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Steel Fibers ,78.0,13.0,0.2,224.64,polycarboxylate-based superplasticizer (SP,22.464,40 x 40 x 160 ,GB/T 17671-1999,187.0,0.18,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Steel Fibers ,78.0,13.0,0.2,224.64,polycarboxylate-based superplasticizer (SP,24.96,40 x 40 x 160 ,GB/T 17671-1999,178.0,0.18,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Steel Fibers ,78.0,13.0,0.2,249.6,polycarboxylate-based superplasticizer (SP,14.976,40 x 40 x 160 ,GB/T 17671-1999,170.0,0.1999999999999999,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Steel Fibers ,78.0,13.0,0.2,249.6,polycarboxylate-based superplasticizer (SP,17.471999999999998,40 x 40 x 160 ,GB/T 17671-1999,175.0,0.1999999999999999,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Steel Fibers ,78.0,13.0,0.2,249.6,polycarboxylate-based superplasticizer (SP,19.968000000000004,40 x 40 x 160 ,GB/T 17671-1999,179.0,0.1999999999999999,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Steel Fibers ,78.0,13.0,0.2,249.6,polycarboxylate-based superplasticizer (SP,22.464,40 x 40 x 160 ,GB/T 17671-1999,168.0,0.1999999999999999,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Steel Fibers ,78.0,13.0,0.2,274.56,polycarboxylate-based superplasticizer (SP,12.48,40 x 40 x 160 ,GB/T 17671-1999,149.0,0.22,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Steel Fibers ,78.0,13.0,0.2,274.56,polycarboxylate-based superplasticizer (SP,14.976,40 x 40 x 160 ,GB/T 17671-1999,147.0,0.22,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Steel Fibers ,78.0,13.0,0.2,274.56,polycarboxylate-based superplasticizer (SP,17.471999999999998,40 x 40 x 160 ,GB/T 17671-1999,152.0,0.22,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Steel Fibers ,78.0,13.0,0.2,274.56,polycarboxylate-based superplasticizer (SP,19.968000000000004,40 x 40 x 160 ,GB/T 17671-1999,158.0,0.22,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Steel Fibers ,78.0,13.0,0.2,299.52,polycarboxylate-based superplasticizer (SP,9.984000000000002,40 x 40 x 160 ,GB/T 17671-1999,146.0,0.24,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Steel Fibers ,78.0,13.0,0.2,299.52,polycarboxylate-based superplasticizer (SP,12.48,40 x 40 x 160 ,GB/T 17671-1999,142.0,0.24,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Steel Fibers ,78.0,13.0,0.2,299.52,polycarboxylate-based superplasticizer (SP,14.976,40 x 40 x 160 ,GB/T 17671-1999,156.0,0.24,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Steel Fibers ,78.0,13.0,0.2,299.52,polycarboxylate-based superplasticizer (SP,17.471999999999998,40 x 40 x 160 ,GB/T 17671-1999,158.0,0.24,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Steel Fibers ,156.0,13.0,0.2,224.64,polycarboxylate-based superplasticizer (SP,17.471999999999998,40 x 40 x 160 ,GB/T 17671-1999,213.0,0.18,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Steel Fibers ,156.0,13.0,0.2,224.64,polycarboxylate-based superplasticizer (SP,19.968000000000004,40 x 40 x 160 ,GB/T 17671-1999,210.0,0.18,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Steel Fibers ,156.0,13.0,0.2,224.64,polycarboxylate-based superplasticizer (SP,22.464,40 x 40 x 160 ,GB/T 17671-1999,205.0,0.18,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Steel Fibers ,156.0,13.0,0.2,224.64,polycarboxylate-based superplasticizer (SP,24.96,40 x 40 x 160 ,GB/T 17671-1999,196.0,0.18,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Steel Fibers ,156.0,13.0,0.2,249.6,polycarboxylate-based superplasticizer (SP,14.976,40 x 40 x 160 ,GB/T 17671-1999,207.0,0.1999999999999999,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Steel Fibers ,156.0,13.0,0.2,249.6,polycarboxylate-based superplasticizer (SP,17.471999999999998,40 x 40 x 160 ,GB/T 17671-1999,194.0,0.1999999999999999,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Steel Fibers ,156.0,13.0,0.2,249.6,polycarboxylate-based superplasticizer (SP,19.968000000000004,40 x 40 x 160 ,GB/T 17671-1999,208.0,0.1999999999999999,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Steel Fibers ,156.0,13.0,0.2,249.6,polycarboxylate-based superplasticizer (SP,22.464,40 x 40 x 160 ,GB/T 17671-1999,192.0,0.1999999999999999,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Steel Fibers ,156.0,13.0,0.2,274.56,polycarboxylate-based superplasticizer (SP,12.48,40 x 40 x 160 ,GB/T 17671-1999,175.0,0.22,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Steel Fibers ,156.0,13.0,0.2,274.56,polycarboxylate-based superplasticizer (SP,14.976,40 x 40 x 160 ,GB/T 17671-1999,176.0,0.22,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Steel Fibers ,156.0,13.0,0.2,274.56,polycarboxylate-based superplasticizer (SP,17.471999999999998,40 x 40 x 160 ,GB/T 17671-1999,186.0,0.22,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Steel Fibers ,156.0,13.0,0.2,274.56,polycarboxylate-based superplasticizer (SP,19.968000000000004,40 x 40 x 160 ,GB/T 17671-1999,183.0,0.22,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Steel Fibers ,156.0,13.0,0.2,299.52,polycarboxylate-based superplasticizer (SP,9.984000000000002,40 x 40 x 160 ,GB/T 17671-1999,168.0,0.24,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Steel Fibers ,156.0,13.0,0.2,299.52,polycarboxylate-based superplasticizer (SP,12.48,40 x 40 x 160 ,GB/T 17671-1999,162.0,0.24,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Steel Fibers ,156.0,13.0,0.2,299.52,polycarboxylate-based superplasticizer (SP,14.976,40 x 40 x 160 ,GB/T 17671-1999,175.0,0.24,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Steel Fibers ,156.0,13.0,0.2,299.52,polycarboxylate-based superplasticizer (SP,17.471999999999998,40 x 40 x 160 ,GB/T 17671-1999,170.0,0.24,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Steel Fibers ,234.0,13.0,0.2,224.64,polycarboxylate-based superplasticizer (SP,17.471999999999998,40 x 40 x 160 ,GB/T 17671-1999,232.0,0.18,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Steel Fibers ,234.0,13.0,0.2,224.64,polycarboxylate-based superplasticizer (SP,19.968000000000004,40 x 40 x 160 ,GB/T 17671-1999,229.0,0.18,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Steel Fibers ,234.0,13.0,0.2,224.64,polycarboxylate-based superplasticizer (SP,22.464,40 x 40 x 160 ,GB/T 17671-1999,217.0,0.18,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Steel Fibers ,234.0,13.0,0.2,224.64,polycarboxylate-based superplasticizer (SP,24.96,40 x 40 x 160 ,GB/T 17671-1999,213.0,0.18,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Steel Fibers ,234.0,13.0,0.2,249.6,polycarboxylate-based superplasticizer (SP,14.976,40 x 40 x 160 ,GB/T 17671-1999,226.0,0.1999999999999999,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Steel Fibers ,234.0,13.0,0.2,249.6,polycarboxylate-based superplasticizer (SP,17.471999999999998,40 x 40 x 160 ,GB/T 17671-1999,220.0,0.1999999999999999,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Steel Fibers ,234.0,13.0,0.2,249.6,polycarboxylate-based superplasticizer (SP,19.968000000000004,40 x 40 x 160 ,GB/T 17671-1999,211.0,0.1999999999999999,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Steel Fibers ,234.0,13.0,0.2,249.6,polycarboxylate-based superplasticizer (SP,22.464,40 x 40 x 160 ,GB/T 17671-1999,204.0,0.1999999999999999,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Steel Fibers ,234.0,13.0,0.2,274.56,polycarboxylate-based superplasticizer (SP,12.48,40 x 40 x 160 ,GB/T 17671-1999,197.0,0.22,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Steel Fibers ,234.0,13.0,0.2,274.56,polycarboxylate-based superplasticizer (SP,14.976,40 x 40 x 160 ,GB/T 17671-1999,194.0,0.22,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Steel Fibers ,234.0,13.0,0.2,274.56,polycarboxylate-based superplasticizer (SP,17.471999999999998,40 x 40 x 160 ,GB/T 17671-1999,201.0,0.22,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Steel Fibers ,234.0,13.0,0.2,274.56,polycarboxylate-based superplasticizer (SP,19.968000000000004,40 x 40 x 160 ,GB/T 17671-1999,198.0,0.22,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Steel Fibers ,234.0,13.0,0.2,299.52,polycarboxylate-based superplasticizer (SP,9.984000000000002,40 x 40 x 160 ,GB/T 17671-1999,170.0,0.24,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Steel Fibers ,234.0,13.0,0.2,299.52,polycarboxylate-based superplasticizer (SP,12.48,40 x 40 x 160 ,GB/T 17671-1999,170.0,0.24,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Steel Fibers ,234.0,13.0,0.2,299.52,polycarboxylate-based superplasticizer (SP,14.976,40 x 40 x 160 ,GB/T 17671-1999,190.0,0.24,1248.0
2,960.0,Ordinary Portland cement with strength grade of 42.5,42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,quartz sand,0.6,Steel Fibers ,234.0,13.0,0.2,299.52,polycarboxylate-based superplasticizer (SP,17.471999999999998,40 x 40 x 160 ,GB/T 17671-1999,178.0,0.24,1248.0
REF,1000.0,"Portland cement 
CEM I 52.5N",52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,Silica Sand,0.22,Straight Steel Fibers ,156.0,13.0,0.2,180.0,Polycarboxylate based superplastisizer,9.0,40 x 40 x 40 ,ASTM C109,165.0,0.18,1000.0
RHA10(5.6),900.0,"Portland cement 
CEM I 52.5N",52.5,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,Silica Sand,0.22,Straight Steel Fibers ,156.0,13.0,0.2,180.0,Polycarboxylate based superplastisizer,10.0,40 x 40 x 40 ,ASTM C109,145.1,0.2,900.0
RHA20(5.6),800.0,"Portland cement 
CEM I 52.5N",52.5,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,Silica Sand,0.22,Straight Steel Fibers ,156.0,13.0,0.2,180.0,Polycarboxylate based superplastisizer,12.0,40 x 40 x 40 ,ASTM C109,175.0,0.225,800.0
SF10,900.0,"Portland cement 
CEM I 52.5N",52.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,Silica Sand,0.22,Straight Steel Fibers ,156.0,13.0,0.2,180.0,Polycarboxylate based superplastisizer,6.3,40 x 40 x 40 ,ASTM C109,145.1,0.18,1000.0
